Emp_ID,Name,Sex,DOB,Age,Join_Date,Tenure,Gross_Pay,Net_Pay,Deductions,Deduction_perc,Role,Dept
18224,'Mathew Hinton',M,10/11/1989,30,29/05/2017,37,88395,84271.25,4123.75,4.67,'Account Service Manager..','Americas- AMG'
20360,'Alvaro Franklin',M,26/10/1986,33,11/06/2018,25,236195,185755,50440,21.36,'Technical Solutions Engineer II..','AmaTec - APJ TSE'
14482,'Jame Brock',M,21/04/1990,30,22/06/2015,60,207778.75,137857.5,69921.25,33.65,'Systems Support Engineer.Senior.','IT DevOps'
19704,'Zack Brewer',M,13/05/1987,33,04/01/2018,30,288091.25,176206.25,111885,38.84,'Software Engineer.Senior II.','Corporate Systems'
17412,'Willie Bell',M,23/07/1989,30,02/03/2017,40,276628.75,175075,101553.75,36.71,'Software Development Engineer in Test.Senior II.','Media Experience SQA'
7851,'Lynwood Sexton',M,16/07/1988,31,19/11/2012,91,266980,171940,95040,35.6,'Software Engineer.Senior II.','Corporate Systems'
15791,'Fredric Mcneil',M,08/03/1988,32,18/04/2016,50,282118.75,153288.75,128830,45.67,'Solutions Architect.Senior.','APJ Security Services'
22248,'Adrian Villanueva',F,17/03/1990,30,25/07/2019,11,94365,90293,4072,4.32,'Billing Specialist..','Finance - Customer Revenue Operations GA'
22274,'Cecile Ferrell',F,05/06/1990,30,01/08/2019,11,100341,85888,14453,14.4,'Client Service Manager..','Americas- AMG'
9040,'Carlene Gordon',F,07/11/1989,30,21/03/2016,51,87616,77640,9976,11.39,'Collections Specialist II..','Finance - Customer Revenue Operations GA'
15092,'Bart Tapia',M,27/10/1985,34,01/10/2015,57,149398.75,128517.5,20881.25,13.98,'Client Service Manager..','Americas- AMG'
6951,'Lazaro Griffin',M,28/01/1983,37,22/10/2012,92,146680,121838.75,24841.25,16.94,'LMS Administrator II..','Learning  Development'
15125,'Columbus Irwin',M,18/09/1990,29,08/10/2015,57,307751.25,206810,100941.25,32.8,'Product Support Engineer..','AmaTec - PSG'
18635,'Jed Hamilton',M,11/06/1987,33,20/07/2017,35,198758.75,157745,41013.75,20.63,'Program Manager..Technical','CIO Management'
7696,'Thaddeus Walter',M,23/12/1983,36,15/10/2012,93,444588.75,374422.5,70166.25,15.78,'Manager.Senior.Q/A Engineering','IT DevOps'
8714,'Donnie Hartman',M,07/07/1987,33,13/06/2013,85,266271.25,127027.5,139243.75,52.29,'Business Systems Analyst.Senior II.','Marketplace Product Management'
19018,'Milan Wilson',M,30/03/1985,35,18/09/2017,33,319248.75,186892.5,132356.25,41.46,'Software Development Engineer in Test.Senior II Lead.','DPM Engineering'
7583,'Gayle Baker',F,29/09/1986,33,13/09/2012,94,197793,150492,47301,23.91,'Network Delivery Architect.Senior.','Networks - Planning'
19192,'Mary Bartlett',M,15/04/1984,36,16/10/2017,32,296797.5,206985,89812.5,30.26,'Systems Administrator.Senior Lead.UNIX','Enterprise Infrastructure Services'
17356,'Antione Osborne',M,18/11/1990,29,16/02/2017,40,176316.25,111960,64356.25,36.5,'Solutions Architect II..','Service Delivery EMEA'
8301,'Tyrell Cross',M,24/09/1978,41,23/03/2013,87,798733.75,518460,280273.75,35.09,Director..Finance,'Media Division Finance'
15975,'Harvey Daugherty',M,14/09/1985,34,09/05/2016,50,312335,230965,81370,26.05,'Solutions Architect.Senior.','APJ Security Services'
11332,'Adrian Schaefer',F,24/10/1989,30,20/10/2014,68,156414,121192,35222,22.52,'Solutions Architect II..','Service Delivery EMEA'
15556,'Andre Moses',M,17/11/1983,36,28/01/2016,53,229451.25,149705,79746.25,34.76,'Software Development Engineer in Test.Senior II.','Media Analytics'
4977,'Del Briggs',M,01/08/1975,44,08/10/2009,129,193618.75,152547.5,41071.25,21.21,Accountant.Senior.,'Finance - Accounting'
16296,'Gerard Roth',M,24/06/1985,35,23/06/2016,48,224818.75,159003.75,65815,29.27,'Release Engineer.Senior Lead.','IT DevOps'
21381,'Noe Le',M,17/05/1983,37,10/01/2019,18,370281.25,273605,96676.25,26.11,'Software Engineer.Senior II.','Enterprise Access Engineering'
5162,'Alfredo Hodges',M,01/06/1977,43,08/02/2010,125,955185,572295,382890,40.09,Director.Senior.Engineering,'IT DevOps'
5756,'Darrin Boyle',M,10/08/1981,38,27/09/2010,117,526007.5,273492.5,252515,48.01,Manager..Engineering,'Media Portal'
5782,'Jackie Oliver',M,08/04/1985,35,04/10/2010,117,210471.25,151146.25,59325,28.19,'Database Administrator II..','Enterprise Infrastructure Services'
18614,'Kraig Boone',M,15/12/1990,29,17/07/2017,35,163106.25,137263.75,25842.5,15.84,'Business Systems Analyst.Senior.','Corporate Systems'
3272,'Art Wells',M,25/12/1979,40,02/01/2007,162,392373.75,224665,167708.75,42.74,'Manager..System Operations','Enterprise Access Engineering'
15004,'Philip Bird',M,18/04/1987,33,21/09/2015,57,269771.25,157390,112381.25,41.66,'Security Operations Center Specialist.Senior.','APJ Security Services'
5676,'Yvonne Rose',F,11/05/1984,36,03/10/2011,105,102970,89227,13743,13.35,'Marketing Automation Specialist.Senior.','Marketing - Operations'
3068,'Arline Navarro',F,06/01/1976,44,15/02/2006,173,730261,302652,427609,58.56,Director..Engineering,'LUNA/OPEN Engineering'
2810,'Kristine Werner',F,30/06/1978,42,01/09/2004,190,426883,221730,205153,48.06,'Director..Program Management','Wizards Program'
22360,'Olga Miranda',F,16/12/1990,29,19/08/2019,10,183340,146848,36492,19.9,'Customer Incident Manager..','AmaTec - Incident Mgmt'
4957,'Barton Lin',M,13/09/1985,34,07/09/2009,130,185323.75,142757.5,42566.25,22.97,'Client Service Manager.Senior II.','APJ - AMG'
5057,'Britt Stevenson',M,22/10/1987,32,23/11/2009,127,439896.25,306276.25,133620,30.38,'Software Engineer.Principal.','Corporate Systems'
10534,'Norberto Berg',M,08/01/1986,34,09/06/2014,73,289873.75,212828.75,77045,26.58,'Software Engineer.Senior II.','Platform Mapping Engineering'
5976,'Royal Shah',M,31/12/1983,36,24/01/2011,113,310062.5,116103.75,193958.75,62.55,'Manager..Q/A Engineering','IT DevOps'
15278,'Lorna Bryant',F,14/01/1991,29,02/11/2015,56,152548,115740,36808,24.13,'Solutions Architect II..','Service Delivery Americas Web'
6095,'Dong Forbes',M,01/06/1984,36,14/04/2011,111,234327.5,126696.25,107631.25,45.93,'Software Development Engineer in Test.Senior.','Dynamic Media SQA'
5004,'Alejandro Schneider',M,20/09/1985,34,17/05/2010,121,149988.75,127857.5,22131.25,14.76,'Booking Operations Analyst.Senior Lead.','Financial Planning and Analysis'
15001,'Myles Mccarty',M,09/06/1990,30,21/09/2015,57,248278.75,153095,95183.75,38.34,'Security Operations Center Specialist II..','APJ Security Services - SOCC'
11998,'Neil Finley',M,12/12/1985,34,16/02/2015,64,220615,143942.5,76672.5,34.75,'Systems Support Engineer.Senior.','IT DevOps'
20942,'Doug Singleton',M,29/12/1989,30,08/10/2018,21,192921.25,116656.25,76265,39.53,'Business Operations Analyst.Senior.','Marketing - Operations'
8335,'Otis Good',M,01/01/1978,42,01/04/2013,87,237845,191063.75,46781.25,19.67,'Client Service Manager.Senior.','Americas- AMG'
20978,'Desmond Huff',M,24/07/1990,29,15/10/2018,21,191958.75,155692.5,36266.25,18.89,'Solutions Architect II..','Service Delivery Americas Media'
11893,'Blair Bernard',M,16/08/1988,31,22/01/2015,65,357683.75,228982.5,128701.25,35.98,'Relationship Manager.Senior.','Web Americas Inside Sales East'
18544,'Buster Avila',M,26/05/1982,38,06/07/2017,36,402491.25,224651.25,177840,44.18,Manager.Senior.Recruiting,'Talent Acquisition'
12058,'Felicia Shannon',F,31/12/1991,28,02/03/2015,64,112973,98881,14092,12.47,'Order Analyst.Senior.','Finance - Customer Revenue Operations GA'
7266,'Lilly Lindsey',F,16/10/1985,34,02/07/2012,96,111504,90637,20867,18.71,'Order Analyst.Senior Lead.','Finance - Customer Revenue Operations GA'
16100,'Ellis Mendez',M,05/03/1989,31,26/05/2016,49,152073.75,131603.75,20470,13.46,'Collections Specialist.Senior.','Finance - Customer Revenue Operations GA'
16433,'Angela Mckenzie',F,10/05/1987,33,18/07/2016,47,142609,118454,24155,16.94,'Business Systems Analyst.Senior.','Enterprise Applications'
22220,'Jeannine Bowers',F,01/02/1983,37,22/07/2019,11,279207,143441,135766,48.63,'Program Manager.Senior.Technical','Media Engineering Program Management'
12349,'Stacy Meadows',F,26/04/1991,29,13/04/2015,63,104470,78387,26083,24.97,'Contract/Billing Analyst II..','Finance - Customer Revenue Operations GA'
11169,'Arnoldo Lawrence',M,20/01/1986,34,22/09/2014,69,300996.25,229448.75,71547.5,23.77,'Technical Project Manager.Senior.','Core West - PS'
15457,'Zackary Matthews',M,08/03/1985,35,21/12/2015,54,312811.25,194580,118231.25,37.8,'Q/A Engineer.Senior II.','Enterprise Access Engineering'
9827,'Alton Travis',M,20/02/1990,30,30/01/2014,77,140695,101215,39480,28.06,'Network Implementation Manager Ii..','Networks - APJ Infrastructure'
9118,'Edwardo Humphrey',M,01/06/1982,38,02/09/2013,82,380730,284537.5,96192.5,25.27,'Software Development Engineer in Test.Principal Lead.','Storage Engineering'
11099,'Abdul Becker',M,25/07/1985,34,08/09/2014,70,122348.75,104116.25,18232.5,14.9,'Client Service Manager..','Americas- AMG'
14726,'Antonia Carey',M,31/07/1985,34,27/07/2015,59,157412.5,121108.75,36303.75,23.06,'Platform Operations Engineer..','Platform Operations'
20654,'Sid Warner',M,20/04/1990,30,06/08/2018,23,155756.25,119985,35771.25,22.97,'Solutions Architect..','Service Delivery Americas Web'
22180,'Ned Roth',M,25/04/1991,29,11/07/2019,12,223166.25,155657.5,67508.75,30.25,'Software Development Engineer in Test.Senior.','Media Services Engineering'
11742,'Graig Church',M,08/01/1988,32,22/12/2014,66,377322.5,145423.75,231898.75,61.46,'Manager..Service Line','Web Americas Services Management'
18697,'Sheena Bowman',F,31/07/1989,30,27/07/2017,35,107452,50148,57304,53.33,'Solutions Architect..','Service Delivery Americas Web'
17975,'Cristopher Anthony',M,20/10/1990,29,08/05/2017,38,270395,136633.75,133761.25,49.47,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
7772,'Sid Baxter',M,11/05/1983,37,12/11/2012,92,577980,406421.25,171558.75,29.68,Manager.Senior.Engineering,'Corporate Systems'
20830,'Pablo Myers',M,01/04/1985,35,17/09/2018,21,103538.75,90970,12568.75,12.14,'Contract/Billing Analyst..','Finance - Customer Revenue Operations GA'
22405,'Elisha Wilcox',M,29/09/1986,33,29/08/2019,10,203333.75,124810,78523.75,38.62,'Software Development Engineer in Test.Senior.','Dynamic Media SQA'
14996,'Joshua Duran',M,15/10/1989,30,21/09/2015,57,180368.75,133140,47228.75,26.18,'Q/A Engineer.Senior.','IT DevOps'
4830,'Kim Serrano',F,21/09/1981,38,03/08/2017,35,147241,109019,38222,25.96,Recruiter.Senior.,'Talent Acquisition'
20579,'Joyce Aguilar',F,24/06/1991,29,23/07/2018,23,94937,85343,9594,10.11,'Client Service Manager..','Americas- AMG'
18860,'Brigitte Gordon',F,30/07/1988,31,24/08/2017,34,140609,95968,44641,31.75,'Technical Account Manager..','Acquisitions - ECG IAE Pre-Sales'
7669,'Willis Hicks',M,08/02/1988,32,15/10/2012,93,172792.5,129693.75,43098.75,24.94,'Collections Specialist.Senior Lead.','Finance - Customer Revenue Operations GA'
17936,'Edwardo Cochran',M,17/04/1989,31,04/05/2017,38,119300,105652.5,13647.5,11.44,'Business Operations Analyst II..','Marketing - Operations'
19887,'Olivia Mccoy',F,21/05/1991,29,19/02/2018,28,87473,78374,9099,10.4,'Client Service Manager..','EMEA - AMG'
21970,'Toni Blake',F,01/03/1986,34,06/06/2019,13,197486,125252,72234,36.58,Counsel..,Legal
18559,'Henrietta Archer',F,13/04/1985,35,10/07/2017,36,159366,76587,82779,51.94,'Business Systems Analyst.Senior.','Corporate Systems'
15712,'Elmo Cooper',M,17/01/1991,29,28/03/2016,51,193418.75,184638.75,8780,4.54,'Solutions Architect II..','Service Delivery Americas Media'
16476,'Kip Christian',M,16/01/1986,34,21/07/2016,47,277793.75,177008.75,100785,36.28,'Solutions Architect.Senior.','Service Delivery Americas Web'
11999,'Noah Wells',M,23/08/1990,29,16/02/2015,64,232108.75,143757.5,88351.25,38.06,'Software Engineer.Senior.','Enterprise Networks'
4782,'Stacey Harrington',F,10/10/1983,36,11/05/2009,134,300785,214291,86494,28.76,'Practice Manager.Senior.','GSS Service Delivery Mgmt'
20957,'Antwan Zimmerman',M,13/06/1991,29,11/10/2018,21,228765,139312.5,89452.5,39.1,'Data Engineer.Senior.','Data Engineering Analytics  Intelligence'
11503,'Normand Donovan',M,22/04/1987,33,17/11/2014,67,165710,112295,53415,32.23,'Solutions Architect II..','GSS EPIC CIAM'
19456,'Vicki Braun',F,08/01/1985,35,06/11/2017,32,135454,92948,42506,31.38,'Business Systems Analyst.Senior.','Enterprise Applications'
4748,'Theron Dunlap',M,30/06/1980,40,06/04/2009,135,479253.75,341835,137418.75,28.67,'Manager.Senior.Technical Support','AmaTec - Mgmt'
6273,'Gabriel Knapp',M,21/09/1989,30,10/10/2019,9,209500,133932.5,75567.5,36.07,'Business Systems Analyst.Senior.','Enterprise Applications'
4069,'Kieth Fleming',M,10/05/1980,40,26/12/2007,150,568746.25,314363.75,254382.5,44.73,Manager.Senior.Engineering,'Security Engineering'
4672,'Alfred Hickman',M,20/09/1972,47,09/02/2009,137,1281206.25,643255,637951.25,49.79,'Vice President  Managing Director India..','Enterprise Applications'
10522,'Freddie Nielsen',M,17/05/1988,32,05/06/2014,73,311802.5,198621.25,113181.25,36.3,'Product Support Engineer..','AmaTec - PSG'
6238,'Lori Pena',F,13/09/1984,35,27/06/2011,108,312856,228439,84417,26.98,Manager.Senior.ECG,'Web Americas Field West'
4212,'Rey Rollins',M,22/08/1982,37,02/04/2008,147,356975,237953.75,119021.25,33.34,'Manager.Senior.Account Management','APJ - AMG'
17931,'Concetta Brady',F,23/11/1988,31,04/05/2017,38,96221,63817,32404,33.68,'Client Service Manager..','Americas- AMG'
18585,'Harley Mullins',M,27/06/1987,33,13/07/2017,36,105490,94900,10590,10.04,'Technical Solutions Engineer..','AmaTec - EMEA TSE'
10879,'Mavis Jackson',F,10/10/1987,32,05/08/2014,71,157291,121792,35499,22.57,'Services Analyst.Senior.','Service Delivery Excellence'
22573,'Olive Monroe',F,13/05/1992,28,23/09/2019,9,102266,97201,5065,4.95,'Client Service Manager..','Americas- AMG'
3753,'Emmitt Daniels',M,25/11/1978,41,03/09/2007,154,203865,128503.75,75361.25,36.97,'Platform Operations Engineer II..','Platform Operations'
17132,'Arron Figueroa',M,22/08/1988,31,02/01/2017,42,220051.25,144040,76011.25,34.54,'Solutions Architect II..','Service Delivery Americas Media'
7529,'Janine Mccarty',F,28/02/1979,41,03/09/2012,94,321718,158293,163425,50.8,'Manager.Senior.Product Operations','IT Product Management  Ops'
11623,'Savannah Ferrell',F,24/12/1988,31,08/12/2014,67,179623,112747,66876,37.23,'Q/A Engineer.Senior II.','IT DevOps'
19398,'Liz Byrd',F,05/12/1990,29,26/10/2017,32,180489,123244,57245,31.72,'Business Systems Analyst.Senior.','Enterprise Applications'
9331,'Andre Malone',M,26/06/1978,42,17/09/2018,21,584725,292481.25,292243.75,49.98,'Software Engineer.Principal.','Enterprise Networks'
8884,'Annie Norris',F,14/08/1983,36,11/07/2013,84,99142,78020,21122,21.3,'Logistics Specialist.Senior.','Networks - EMEA Infrastructure'
8432,'Luis Mccarty',M,05/03/1980,40,22/04/2013,86,304347.5,192670,111677.5,36.69,'Manager.Senior.Account Management','Americas- AMG'
17669,'Scott Perez',M,30/08/1988,31,23/03/2017,39,215747.5,131292.5,84455,39.15,'Software Development Engineer in Test.Senior.','Web Performance Engineering'
18360,'Jere Nolan',M,21/09/1985,34,19/06/2017,36,251733.75,186396.25,65337.5,25.96,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
21017,'Todd Wallace',M,10/04/1987,33,22/10/2018,20,255203.75,178756.25,76447.5,29.96,'Software Development Engineer in Test.Senior II.','Media Experience SQA'
6475,'Maureen Holland',F,15/11/1986,33,03/01/2013,90,148977,123831,25146,16.88,'Business Operations Analyst.Senior.','Web Strategy'
10246,'Guy Oconnell',M,20/04/1989,31,24/04/2014,74,105956.25,91890,14066.25,13.28,'Client Service Manager..','APJ - AMG'
14688,'Tomas Griffith',M,12/11/1985,34,20/07/2015,59,298001.25,193076.25,104925,35.21,'Security Operations Center Network Engineer..','APJ Security Services - SOCC'
18923,'Raleigh Marks',M,19/12/1985,34,04/09/2017,34,250988.75,103956.25,147032.5,58.58,'Relationship Manager II..','Web Americas Inside Sales East'
9079,'Leslie Santana',M,20/03/1979,41,22/08/2013,82,408582.5,271936.25,136646.25,33.44,Manager..Engineering,'Developer Productivity'
16522,'Hilton Copeland',M,10/06/1985,35,04/08/2016,47,257170,171352.5,85817.5,33.37,'Software Engineer.Senior II.','Corporate Systems'
21584,'Adolfo Riley',M,28/04/1991,29,18/03/2019,15,125567.5,109672.5,15895,12.66,'Client Service Manager..','Americas- AMG'
8450,'Rupert Small',M,27/03/1986,34,25/04/2013,86,263311.25,117376.25,145935,55.42,'Incident Manager..','Platform Operations'
9356,'Carroll Mercado',M,29/12/1983,36,18/11/2013,79,193168.75,155121.25,38047.5,19.7,'Technical Project Manager II..','APJ Security Services'
9200,'Vincenzo Mejia',M,29/01/1980,40,30/09/2013,81,423227.5,299577.5,123650,29.22,'Practice Manager.Senior.','GSS Service Delivery Mgmt'
21720,'Pedro Bryant',M,13/02/1977,43,22/04/2019,14,342166.25,247023.75,95142.5,27.81,'Manager..Network Administration','Enterprise Infrastructure Services'
17109,'Frederic Pugh',M,25/10/1987,32,26/12/2016,42,202673.75,134008.75,68665,33.88,'Software Development Engineer in Test.Senior.','Web Performance Engineering'
15855,'Hallie Wood',F,18/10/1991,28,02/05/2016,50,156657,119992,36665,23.4,'Software Engineer.Senior.','Corporate Systems'
20544,'Maynard Maddox',M,06/07/1978,42,16/07/2018,23,270661.25,106831.25,163830,60.53,'Manager..Technical Support','AmaTec - Mgmt'
9159,'Kristopher Stafford',M,05/05/1986,34,30/01/2017,41,120125,85408.75,34716.25,28.9,'Graphic Designer II..','Learning  Development'
14928,'Rae Glenn',F,15/07/1981,39,10/09/2015,58,295210,198198,97012,32.86,'Software Engineer.Senior II Lead.','LUNA/OPEN Engineering'
17108,'Eugenio Acosta',M,06/06/1979,41,26/12/2016,42,390312.5,275666.25,114646.25,29.37,'Systems Engineer.Principal.','Developer Productivity'
7107,'Will Berry',M,28/05/1980,40,24/05/2012,97,137897.5,71385,66512.5,48.23,'Revenue Accountant II..','Finance - Accounting'
21166,'Elvira Armstrong',F,18/01/1974,46,13/12/2018,19,152512,98677,53835,35.3,'Executive Assistant..','Web APJ Sales Mgmt'
17836,'Kendrick Fuller',M,10/06/1983,37,20/04/2017,38,314217.5,193853.75,120363.75,38.31,'Software Development Engineer in Test.Senior II Lead.','Media Services Engineering'
7599,'Meredith Gaines',F,25/03/1982,38,17/09/2012,93,183606,143616,39990,21.78,'Technical Enablement Strategist..','GSS Technical Enablement'
7905,'Marion Pratt',F,18/05/1987,33,06/12/2012,91,307862,173105,134757,43.77,Manager..Engineering,'IT DevOps'
12275,'Roman Drake',M,11/05/1989,31,06/04/2015,63,282748.75,166350,116398.75,41.17,'Applications Developer.Senior Lead.','Marketing - Website Management'
8383,'Frieda Tran',F,09/01/1988,32,15/04/2013,87,112341,94934,17407,15.49,'Client Service Manager.Senior.','EMEA - AMG'
10839,'Dionne Griffith',F,21/12/1980,39,28/07/2014,71,288103,215775,72328,25.1,'Relationship Manager II..','Media AMER Sales ECG'
9360,'Marion Hartman',M,07/04/1984,36,18/11/2013,79,485730,262235,223495,46.01,'Software Engineer.Principal.','Media Services Engineering'
19503,'Audrey Oneal',F,14/07/1989,31,13/11/2017,32,79625,57318,22307,28.02,'Booking Operations Analyst II..','Financial Planning and Analysis'
